home_id,device_name,energy_usage,household_size
29,Air Conditioning,2.77,4
448,TV,1.34,2
358,Microwave,1.84,1
249,Computer,0.45,5
152,Fridge,0.27,4
47,Heater,3.31,5
299,Lights,1.29,3
115,Dishwasher,0.61,1
296,TV,0.65,1
481,Microwave,1.89,1
253,Oven,0.71,5
406,Fridge,0.26,1
401,Lights,1.82,4
254,Microwave,1.53,5
166,Dishwasher,1.18,1
82,Washing Machine,0.35,1
136,Washing Machine,1.27,3
470,Lights,1.52,3
409,Fridge,0.17,3
475,Oven,1.25,5
399,Washing Machine,0.28,1
88,Oven,1.83,2
482,Dishwasher,0.35,5
15,Lights,1.97,1
53,Oven,0.28,2
114,Washing Machine,1.0,3
147,Heater,2.0,3
366,TV,0.34,5
65,TV,1.11,1
100,TV,0.91,4
227,Fridge,0.13,3
282,Computer,1.89,5
418,Washing Machine,1.75,2
171,Computer,0.52,5
443,Dishwasher,0.63,2
457,Oven,1.07,2
342,Heater,2.33,1
351,Dishwasher,0.74,2
264,Lights,1.42,3
210,Fridge,0.24,1
127,Heater,3.62,1
362,Fridge,0.44,5
366,Oven,1.79,5
126,Fridge,0.39,2
7,TV,1.66,3
226,Air Conditioning,3.35,3
284,Lights,1.93,3
80,TV,0.63,2
308,Lights,0.28,2
418,Microwave,1.44,5
418,Fridge,0.12,3
375,Microwave,1.54,1
322,Fridge,0.13,1
211,Washing Machine,1.74,2
433,Dishwasher,0.37,3
239,Computer,0.84,2
393,Washing Machine,0.26,5
203,Computer,1.25,4
18,Air Conditioning,4.14,2
338,Heater,2.58,1
252,Fridge,0.43,4
231,Microwave,0.67,2
283,Computer,1.52,3
386,Fridge,0.24,5
377,Oven,1.42,5
146,Oven,1.37,3
96,TV,1.45,4
265,TV,1.83,5
156,Air Conditioning,2.19,5
271,Computer,0.61,2
65,Fridge,0.29,4
247,TV,0.38,5
188,Air Conditioning,4.94,2
308,Washing Machine,0.61,3
174,Air Conditioning,2.01,4
173,Heater,2.4,2
281,Lights,1.24,4
274,TV,1.96,2
185,Computer,1.03,2
162,Oven,0.61,1
87,Microwave,0.33,4
476,Heater,3.28,4
351,Air Conditioning,4.64,5
245,Lights,1.38,2
169,Air Conditioning,2.72,4
362,Oven,0.47,4
375,Computer,1.43,2
403,Air Conditioning,3.97,2
442,Lights,1.27,5
478,Heater,4.53,2
254,Heater,4.72,3
479,Heater,4.7,3
21,Heater,2.05,3
451,TV,0.4,1
94,Air Conditioning,3.44,2
175,Washing Machine,1.23,4
166,Microwave,0.24,1
202,Washing Machine,1.73,3
473,Lights,0.78,3
245,Computer,0.25,5
470,Heater,3.85,4
489,Microwave,1.49,4
209,Lights,1.26,1
394,Heater,4.04,1
162,Microwave,1.1,1
481,Computer,1.9,4
70,Oven,1.92,5
324,Lights,0.28,2
321,Washing Machine,1.96,5
239,Air Conditioning,4.5,2
485,Dishwasher,0.73,3
298,Washing Machine,1.06,3
192,Washing Machine,0.88,3
468,Lights,1.91,4
421,Air Conditioning,2.98,5
144,Computer,0.97,5
468,Microwave,0.87,5
495,Fridge,0.15,3
304,Air Conditioning,3.62,5
293,TV,0.5,2
319,Microwave,1.42,3
201,Fridge,0.38,2
476,Lights,1.51,2
179,Microwave,0.95,2
37,Lights,1.27,5
324,TV,1.44,3
204,Heater,3.46,4
186,Heater,2.2,3
65,Dishwasher,1.62,1
435,TV,0.55,2
133,Oven,1.64,4
129,Computer,0.74,1
425,Lights,1.1,3
255,Lights,1.21,3
203,Heater,4.53,2
216,Computer,1.64,3
58,Computer,0.59,3
388,Computer,0.77,2
117,Oven,0.59,4
146,Computer,1.76,1
126,TV,0.39,3
481,Oven,1.71,4
36,Heater,3.9,3
3,Microwave,0.97,3
287,TV,0.79,4
329,Oven,0.65,5
61,Lights,1.48,1
316,Air Conditioning,2.85,2
187,Microwave,1.11,5
250,Microwave,1.96,4
437,Computer,1.84,1
87,Oven,0.36,3
183,Heater,4.04,5
97,Heater,4.05,1
326,Lights,0.76,2
4,Oven,1.93,3
235,Lights,1.26,2
199,TV,0.49,2
117,Computer,1.01,5
328,Computer,1.49,1
35,Fridge,0.23,1
296,Microwave,0.51,4
218,TV,1.94,5
342,Microwave,1.4,5
160,Microwave,1.79,5
190,Oven,1.14,5
370,Air Conditioning,4.5,5
485,Lights,0.47,3
311,TV,1.1,4
139,Computer,1.57,3
430,Microwave,1.2,2
447,Dishwasher,0.53,1
123,Oven,0.66,1
398,Washing Machine,0.32,5
124,Dishwasher,0.24,2
28,Microwave,0.27,2
410,Washing Machine,1.29,1
287,Washing Machine,0.41,5
320,Fridge,0.33,5
427,Microwave,0.66,4
368,Fridge,0.39,3
15,Lights,1.47,2
383,Dishwasher,1.25,1
274,Lights,1.63,5
104,Microwave,1.2,1
480,Air Conditioning,3.42,2
484,Lights,1.81,1
439,Washing Machine,0.74,1
299,Dishwasher,1.7,1
165,Lights,1.67,1
338,Heater,2.8,1
16,Fridge,0.31,1
369,Dishwasher,1.49,1
127,Computer,1.67,2
35,TV,1.95,1
247,Computer,1.64,5
38,Heater,3.52,3
426,Microwave,0.8,5
124,TV,1.88,5
436,Oven,1.0,3
123,Oven,1.9,2
13,Washing Machine,1.02,5
325,Oven,1.76,5
473,Lights,0.88,5
211,Microwave,1.15,2
4,Computer,1.16,4
284,Washing Machine,0.52,5
370,Heater,4.92,2
241,Washing Machine,0.65,2
2,Heater,4.12,4
335,Fridge,0.11,1
258,TV,0.71,4
135,Heater,3.49,4
492,Dishwasher,0.55,3
73,Washing Machine,1.84,3
237,Air Conditioning,3.56,4
164,Air Conditioning,2.09,3
198,Dishwasher,1.17,2
323,Lights,1.21,4
146,Computer,0.52,5
97,Air Conditioning,3.13,1
181,Fridge,0.29,5
281,Microwave,1.86,5
499,Oven,1.69,5
306,Computer,1.95,2
20,Washing Machine,0.82,2
221,Fridge,0.19,1
274,Lights,1.49,2
452,Oven,0.48,2
421,Computer,0.4,4
41,Fridge,0.28,1
73,Heater,2.57,3
202,Air Conditioning,3.7,4
205,Fridge,0.16,3
372,TV,1.42,1
171,Computer,1.12,4
398,Computer,1.97,3
93,Microwave,1.75,1
28,Computer,1.38,1
451,Oven,1.15,4
392,Computer,1.4,5
349,Washing Machine,1.75,2
325,Dishwasher,1.31,1
474,Fridge,0.29,3
152,Dishwasher,1.38,1
174,Washing Machine,0.82,4
422,Air Conditioning,4.83,1
179,Heater,4.59,3
406,Microwave,0.42,1
307,Air Conditioning,3.2,4
38,Oven,1.64,2
401,Computer,1.17,5
372,Oven,0.28,4
327,Washing Machine,0.95,5
392,Lights,0.7,5
242,Dishwasher,0.99,4
125,Lights,0.59,2
472,Oven,0.77,2
385,Oven,1.16,3
203,Washing Machine,0.58,3
100,Computer,1.82,5
51,Washing Machine,0.86,2
110,Oven,1.33,4
443,Dishwasher,0.82,5
323,Heater,4.12,5
131,Dishwasher,0.59,4
281,TV,0.77,5
238,Air Conditioning,2.14,1
80,Dishwasher,1.09,4
44,Oven,1.0,1
473,Air Conditioning,4.81,4
149,Washing Machine,1.49,1
399,Computer,1.69,1
168,Dishwasher,1.87,3
141,Lights,1.97,2
153,TV,1.97,2
201,Air Conditioning,4.38,1
438,Lights,0.24,3
168,Dishwasher,1.79,1
289,Dishwasher,1.53,3
191,Lights,1.0,1
276,Air Conditioning,4.3,4
136,Dishwasher,1.51,4
475,Lights,1.83,4
56,Dishwasher,0.26,5
136,Dishwasher,1.46,1
448,Computer,0.95,3
271,Heater,2.19,3
376,Heater,4.61,4
249,TV,0.35,3
65,Air Conditioning,4.35,2
438,Washing Machine,0.77,2
408,Dishwasher,0.38,5
403,Air Conditioning,2.26,3
267,TV,1.68,3
170,Air Conditioning,2.26,4
263,Oven,1.63,2
58,TV,1.46,4
11,Lights,0.55,1
416,Fridge,0.16,3
256,Dishwasher,1.34,4
318,Dishwasher,1.17,4
182,Lights,1.06,3
163,Lights,0.8,3
138,Oven,1.44,4
209,Fridge,0.43,3
162,Fridge,0.24,3
414,Oven,1.71,1
271,TV,1.16,5
58,Microwave,0.33,4
157,Computer,1.06,4
368,Oven,1.57,5
360,Oven,0.33,5
478,Heater,3.97,3
161,TV,1.56,5
262,Fridge,0.3,5
35,Washing Machine,1.25,1
174,Washing Machine,0.9,3
31,Dishwasher,1.87,2
8,Air Conditioning,4.43,3
109,Air Conditioning,4.64,2
306,Air Conditioning,2.68,2
218,Fridge,0.3,1
175,Fridge,0.32,4
251,TV,0.6,5
144,Heater,2.79,2
489,Computer,1.47,2
163,Dishwasher,1.22,5
354,Microwave,0.67,4
393,Microwave,1.88,4
482,Computer,1.26,4
94,Heater,3.61,3
13,Heater,4.05,2
98,TV,1.23,4
244,Oven,1.87,3
410,Microwave,1.52,5
313,Fridge,0.28,1
474,Air Conditioning,4.1,1
174,Computer,1.59,2
118,Dishwasher,1.91,3
296,Microwave,0.21,2
158,Air Conditioning,4.6,5
482,Computer,0.47,4
57,Microwave,1.9,1
122,Dishwasher,1.63,4
153,Washing Machine,1.0,3
42,TV,0.74,5
129,Computer,0.48,1
204,Microwave,0.42,1
91,Washing Machine,1.98,5
195,Washing Machine,1.28,1
157,Computer,1.58,3
177,Lights,1.62,1
498,Dishwasher,1.71,5
54,Washing Machine,1.8,5
373,Washing Machine,1.96,1
271,Air Conditioning,2.9,5
467,Computer,0.28,3
307,Oven,0.81,4
25,Dishwasher,1.83,4
302,TV,0.82,5
137,TV,0.49,5
495,Dishwasher,0.73,3
230,Microwave,1.41,4
57,Heater,2.39,2
22,Washing Machine,0.6,2
440,Air Conditioning,3.63,5
338,Air Conditioning,2.81,1
490,Fridge,0.46,2
381,Air Conditioning,4.03,3
408,Fridge,0.26,4
274,TV,1.31,4
43,Dishwasher,0.38,4
458,Air Conditioning,3.99,1
46,Heater,3.15,5
141,Heater,2.36,1
16,Washing Machine,0.24,1
184,TV,0.71,5
136,Washing Machine,0.44,3
269,Dishwasher,1.42,2
55,TV,0.8,2
43,Fridge,0.2,2
396,Microwave,1.42,1
107,Air Conditioning,4.69,4
42,Dishwasher,0.66,1
266,Computer,0.5,3
100,Dishwasher,1.87,5
161,Washing Machine,0.75,5
178,Microwave,1.74,2
96,Microwave,1.92,2
447,Computer,0.94,3
215,Oven,1.09,5
474,Microwave,1.19,5
58,Air Conditioning,4.38,1
139,Fridge,0.22,3
469,Heater,4.74,4
303,Washing Machine,1.03,3
218,Computer,1.09,3
123,Computer,1.92,5
306,Washing Machine,0.68,3
159,Heater,4.7,5
45,Oven,1.36,3
64,Microwave,0.59,1
455,Computer,0.43,5
44,Heater,2.99,4
389,Computer,1.02,1
118,Fridge,0.25,2
294,Microwave,0.81,2
392,Dishwasher,0.61,3
395,TV,0.75,3
50,Heater,4.42,3
360,Microwave,0.83,2
420,Washing Machine,1.17,5
297,Lights,0.96,2
163,Oven,1.53,4
173,Microwave,0.33,3
248,Fridge,0.48,2
103,TV,1.75,1
369,Dishwasher,0.4,4
181,Oven,1.34,3
461,Dishwasher,0.61,2
390,Washing Machine,1.53,5
22,Washing Machine,1.89,3
84,Lights,1.3,2
328,Computer,1.63,3
362,Microwave,1.13,3
375,Oven,1.08,2
255,Washing Machine,0.74,2
64,Fridge,0.19,2
38,Washing Machine,1.75,1
62,Washing Machine,1.57,1
393,Washing Machine,1.35,2
210,Fridge,0.41,4
378,Washing Machine,0.54,1
4,Microwave,1.11,4
62,Air Conditioning,2.04,3
4,Microwave,0.23,2
249,Lights,1.72,5
175,Dishwasher,0.41,4
17,Washing Machine,1.14,3
131,TV,1.96,4
30,Air Conditioning,4.74,5
454,TV,1.73,2
307,Computer,0.86,1
92,Microwave,1.18,1
378,TV,1.15,5
331,Computer,1.05,3
221,Lights,1.8,1
95,Computer,1.06,1
207,Washing Machine,1.03,1
255,Fridge,0.16,5
141,Air Conditioning,3.84,5
306,Microwave,1.33,5
361,Heater,2.39,3
101,Computer,1.22,2
121,Washing Machine,0.88,1
20,Lights,1.51,2
427,Oven,0.82,4
279,TV,0.67,1
364,Oven,1.74,5
190,Computer,1.9,1
375,Washing Machine,1.2,3
155,Air Conditioning,4.22,1
122,Oven,1.9,2
230,Lights,1.26,3
399,Heater,3.51,1
448,Microwave,0.23,3
429,Computer,1.85,1
205,Fridge,0.25,4
112,Computer,0.36,1
184,Lights,1.6,5
80,Microwave,1.6,5
236,TV,1.45,2
242,TV,0.58,4
280,Washing Machine,1.58,5
120,Dishwasher,1.06,5
162,Dishwasher,1.39,2
82,Heater,3.87,3
356,Oven,1.07,1
326,TV,0.3,5
89,TV,1.92,5
179,Air Conditioning,3.0,1
419,Lights,0.97,5
137,Heater,2.63,3
449,Dishwasher,0.83,1
254,Computer,0.66,1
63,Dishwasher,1.09,4
476,Heater,4.47,2
60,Washing Machine,1.43,2
283,Lights,1.32,2
416,Dishwasher,1.74,4
345,Dishwasher,1.17,3
415,Oven,1.01,1
461,Computer,0.8,4
499,Air Conditioning,2.13,5
232,Dishwasher,1.83,4
263,Lights,1.49,3
155,Lights,1.53,4
193,TV,1.12,2
256,Fridge,0.2,4
301,Dishwasher,1.35,2
74,Computer,0.81,4
457,TV,1.5,3
186,Heater,2.89,5
455,Microwave,1.85,4
299,Fridge,0.18,2
425,Lights,0.55,1
12,Dishwasher,0.86,3
94,Heater,2.1,5
285,Heater,3.86,4
272,Fridge,0.22,3
291,Oven,0.75,5
213,Air Conditioning,4.12,1
62,Computer,1.46,2
457,Heater,4.48,4
234,Computer,0.37,3
386,Washing Machine,1.52,2
282,Microwave,1.84,1
405,Oven,1.59,2
465,Air Conditioning,4.89,4
433,Computer,1.95,3
468,Computer,0.22,2
368,Heater,2.89,1
187,Computer,1.3,4
69,Washing Machine,1.8,3
16,Oven,1.26,1
54,TV,0.63,4
261,Oven,0.68,4
476,Lights,0.82,3
181,Computer,0.56,4
157,Dishwasher,0.81,2
329,TV,0.62,5
182,Washing Machine,0.9,3
245,Dishwasher,1.84,4
173,TV,1.05,4
16,Lights,0.3,5
147,Lights,1.5,4
102,Microwave,0.35,4
454,Washing Machine,1.64,1
415,Air Conditioning,2.81,1
219,Microwave,1.45,4
452,Lights,0.59,3
310,Computer,0.2,1
385,Microwave,0.29,1
188,Lights,1.71,4
298,Computer,1.52,4
276,Heater,3.79,4
398,TV,1.16,2
88,Microwave,0.62,3
99,Microwave,0.94,4
22,Lights,0.93,2
104,TV,1.77,4
487,Oven,1.19,5
328,Oven,0.93,1
413,Heater,4.3,2
434,Air Conditioning,4.36,5
305,Lights,0.69,2
357,Microwave,1.2,4
253,Air Conditioning,3.74,4
191,Fridge,0.23,5
11,Microwave,0.23,2
310,Dishwasher,0.84,4
325,Fridge,0.22,5
233,Dishwasher,1.7,3
109,TV,1.35,2
366,TV,0.22,3
199,Washing Machine,1.43,5
252,TV,0.57,3
419,Dishwasher,1.29,3
136,TV,1.58,1
166,Oven,1.35,2
176,Washing Machine,0.2,4
325,Lights,1.94,3
186,Computer,1.73,5
124,Microwave,1.94,4
115,Heater,2.3,4
22,Computer,1.38,4
413,TV,1.24,1
384,Washing Machine,1.09,2
246,Air Conditioning,2.27,2
464,Lights,0.82,5
26,Heater,2.66,1
68,Heater,2.27,2
96,Computer,1.87,5
382,Microwave,1.2,5
206,Air Conditioning,3.25,1
248,Computer,1.8,4
222,Washing Machine,1.94,5
205,Computer,1.22,1
214,Washing Machine,0.97,2
242,Dishwasher,0.74,4
96,Washing Machine,1.46,3
196,Lights,0.73,1
480,Washing Machine,0.71,1
53,TV,1.56,3
333,Heater,4.19,1
477,Oven,0.66,4
27,Air Conditioning,4.25,2
185,Heater,2.29,5
210,Microwave,1.31,3
34,Microwave,0.28,1
255,Washing Machine,0.42,5
301,Dishwasher,1.91,5
185,Washing Machine,1.42,4
211,Air Conditioning,3.76,3
121,TV,1.09,5
49,TV,0.81,2
368,Computer,1.99,2
151,Microwave,0.5,4
67,Dishwasher,0.69,4
244,Microwave,1.9,3
218,Heater,2.57,4
276,Dishwasher,0.43,4
460,Lights,1.09,3
274,Washing Machine,0.54,1
192,TV,1.61,2
165,Lights,0.97,4
481,Air Conditioning,4.8,5
68,Oven,0.6,1
186,Washing Machine,1.3,1
288,Fridge,0.11,3
291,Fridge,0.31,4
198,Lights,0.23,3
223,TV,1.4,2
74,Air Conditioning,4.11,5
391,Microwave,0.68,5
171,Lights,1.03,1
421,Air Conditioning,3.38,5
221,Microwave,0.7,4
369,Dishwasher,0.31,4
239,Computer,1.89,1
456,Lights,0.69,1
194,Air Conditioning,4.72,3
279,Air Conditioning,4.69,5
450,Heater,2.16,3
471,Heater,3.85,3
122,Dishwasher,1.57,5
410,Computer,1.95,3
119,Computer,0.7,5
425,Lights,1.21,2
446,Lights,1.83,2
65,Computer,1.49,1
255,TV,1.66,3
445,Air Conditioning,3.91,2
382,Heater,4.96,4
13,Lights,1.43,2
398,Lights,0.41,2
441,TV,0.77,4
374,Microwave,0.87,2
141,TV,0.45,5
179,Heater,4.11,2
371,Washing Machine,0.46,2
481,Washing Machine,1.38,3
155,Microwave,0.75,5
5,Lights,1.59,2
239,Fridge,0.21,5
344,Oven,1.85,1
91,Dishwasher,0.72,3
123,Fridge,0.34,5
329,Fridge,0.17,5
195,Air Conditioning,2.33,4
171,Microwave,1.15,1
52,Washing Machine,1.86,1
158,Microwave,1.52,3
484,Washing Machine,0.36,2
188,TV,1.77,1
160,Fridge,0.28,1
212,Air Conditioning,3.06,1
484,TV,1.68,5
28,Lights,1.29,5
203,Oven,1.5,5
479,Heater,4.4,2
26,Lights,0.62,3
190,Fridge,0.11,2
306,Lights,1.1,2
386,Oven,0.44,2
113,Lights,1.9,1
183,Washing Machine,1.5,5
441,Heater,2.99,3
310,Heater,3.92,4
423,Heater,2.17,2
32,Fridge,0.15,5
444,Dishwasher,1.61,1
94,Lights,0.76,1
31,Dishwasher,1.04,1
162,Computer,0.36,5
447,Heater,2.41,1
38,Fridge,0.22,2
358,Air Conditioning,2.4,1
401,Air Conditioning,2.09,3
227,Fridge,0.42,3
372,Heater,2.39,3
441,Washing Machine,1.76,1
463,Computer,0.86,5
140,Heater,4.41,3
258,Oven,1.48,2
332,Heater,2.44,2
36,Computer,0.29,4
118,TV,1.38,2
142,Microwave,0.9,3
172,TV,0.48,5
236,TV,1.06,5
313,Heater,4.93,3
320,Oven,1.8,3
485,Fridge,0.37,5
382,Dishwasher,1.77,3
172,Lights,0.99,2
197,Oven,1.55,1
398,Air Conditioning,4.59,5
165,Lights,1.76,5
151,Lights,1.13,3
152,Heater,4.8,3
300,Lights,1.25,1
29,Computer,1.84,5
352,Heater,3.43,3
413,Air Conditioning,2.49,2
328,Microwave,0.99,3
48,Air Conditioning,2.26,1
70,Microwave,1.27,5
322,Computer,1.27,3
143,Washing Machine,1.8,3
151,TV,1.9,3
449,Air Conditioning,3.65,1
121,Dishwasher,0.95,1
432,Heater,4.41,4
329,Air Conditioning,2.78,1
211,Microwave,1.59,1
372,Fridge,0.34,4
268,Dishwasher,0.34,2
429,Microwave,0.71,5
305,Microwave,0.45,5
286,Oven,0.28,2
5,Air Conditioning,3.22,1
197,Washing Machine,1.07,2
317,Computer,1.65,5
68,Heater,3.88,3
241,Microwave,1.11,3
128,TV,1.32,5
455,Computer,0.84,3
40,Computer,0.97,1
3,Fridge,0.44,3
188,Fridge,0.31,2
193,Washing Machine,0.89,3
221,Computer,1.5,2
419,Microwave,0.82,3
130,Fridge,0.36,2
389,Computer,1.28,4
24,Heater,4.5,2
106,Air Conditioning,3.49,4
413,Microwave,1.17,1
179,Air Conditioning,3.47,1
58,Air Conditioning,3.73,2
189,Fridge,0.21,1
345,Computer,0.68,2
124,Microwave,0.94,5
199,Computer,1.77,4
316,Oven,0.72,2
164,TV,0.23,1
162,Dishwasher,1.64,2
292,Lights,1.1,2
326,TV,0.83,1
500,Computer,1.5,2
469,Heater,4.31,1
492,Oven,1.98,4
316,Heater,2.34,5
213,TV,1.52,3
467,Heater,3.4,3
218,Oven,1.53,3
356,Heater,3.71,4
196,Heater,2.19,3
63,Computer,1.48,1
45,Dishwasher,1.32,4
6,Oven,0.23,5
421,Dishwasher,0.54,3
281,Washing Machine,1.07,1
108,TV,0.4,1
230,Dishwasher,1.44,5
295,Fridge,0.24,3
212,Lights,1.83,5
459,Lights,1.11,3
247,Oven,1.05,3
28,Heater,2.94,2
3,Dishwasher,0.48,3
418,Dishwasher,1.21,3
125,TV,0.43,3
400,Computer,1.78,3
55,TV,0.85,3
358,TV,0.92,3
351,Fridge,0.27,2
65,Heater,3.23,2
305,Air Conditioning,4.43,2
189,Heater,3.73,3
170,Computer,1.95,4
416,Computer,0.63,5
274,Oven,0.39,5
175,Dishwasher,0.3,4
313,Oven,0.4,3
27,Dishwasher,1.3,1
195,Computer,0.33,5
193,Air Conditioning,2.22,1
470,Fridge,0.37,3
294,Washing Machine,0.45,1
303,Oven,1.03,1
115,Washing Machine,0.54,5
150,Washing Machine,1.42,3
360,Dishwasher,1.47,3
100,Washing Machine,0.74,2
363,Computer,0.31,1
224,Air Conditioning,3.91,1
326,Heater,2.48,1
424,Dishwasher,0.5,3
151,Dishwasher,1.91,1
171,Oven,0.34,1
312,Dishwasher,1.65,5
175,Air Conditioning,3.39,1
148,Lights,0.86,5
254,Air Conditioning,2.74,1
185,Lights,1.46,2
332,Lights,1.54,3
23,Lights,0.82,4
9,Computer,1.42,5
77,Dishwasher,0.21,1
460,Air Conditioning,4.21,2
283,Oven,1.35,4
255,Heater,3.66,2
332,Lights,0.92,2
157,Microwave,1.39,1
228,Dishwasher,0.36,2
174,Heater,2.9,1
228,Lights,0.86,1
142,Dishwasher,1.02,3
124,Heater,2.26,3
452,Washing Machine,1.24,4
102,Microwave,1.25,2
187,Microwave,1.45,1
183,TV,0.66,2
254,Microwave,1.77,2
81,Microwave,1.23,5
212,Air Conditioning,3.35,5
92,Air Conditioning,3.81,1
159,Dishwasher,1.12,4
303,Lights,0.53,3
250,Washing Machine,1.91,1
343,Washing Machine,0.95,1
152,Oven,0.94,1
214,Fridge,0.16,3
45,Microwave,1.87,5
475,TV,0.56,4
81,Heater,3.1,3
199,Computer,0.53,3
378,Lights,0.25,2
278,Heater,4.94,1
460,Dishwasher,0.42,3
352,Dishwasher,1.73,5
470,Air Conditioning,4.58,2
249,Lights,1.55,4
282,Lights,0.43,2
462,Heater,3.89,5
66,Computer,1.65,4
92,Air Conditioning,3.25,4
216,Washing Machine,0.99,5
129,Computer,0.35,5
428,Heater,4.05,5
435,Air Conditioning,2.09,1
122,Dishwasher,0.53,3
172,Heater,4.73,2
221,Oven,0.86,2
90,Heater,4.31,5
245,Dishwasher,0.77,1
197,Oven,0.97,5
328,Washing Machine,0.22,1
31,Oven,1.55,3
214,Microwave,0.64,1
336,Computer,1.01,1
30,Washing Machine,0.25,3
318,Heater,4.46,3
209,Fridge,0.21,1
315,Heater,3.32,1
281,Air Conditioning,2.43,2
156,Washing Machine,0.36,1
205,Dishwasher,0.64,1
199,TV,0.35,1
313,Air Conditioning,3.64,5
273,Oven,1.35,3
184,Air Conditioning,2.37,2
17,Microwave,1.92,3
454,Fridge,0.12,4
356,Microwave,1.46,4
194,Air Conditioning,3.83,3
464,Dishwasher,0.66,1
317,Air Conditioning,4.53,2
169,Fridge,0.48,3
354,Washing Machine,1.61,2
92,TV,1.38,5
469,Lights,1.04,4
256,Dishwasher,0.82,3
462,Dishwasher,0.5,2
294,Oven,1.73,5
380,TV,1.22,4
307,Dishwasher,1.18,3
259,Heater,2.82,4
386,Computer,1.6,3
471,Oven,1.21,2
168,Lights,1.85,3
41,Lights,0.95,2
361,Lights,0.61,1
175,Oven,0.36,4
277,Heater,2.14,5
276,Microwave,1.52,1
216,Air Conditioning,3.05,3
47,Microwave,0.59,2
2,TV,1.95,2
194,Oven,1.58,5
187,Oven,0.96,5
332,Washing Machine,0.31,1
206,Heater,4.09,3
308,TV,1.89,2
142,Heater,3.76,5
419,Fridge,0.14,5
177,Air Conditioning,2.54,2
53,TV,0.93,3
439,Microwave,1.58,1
350,Washing Machine,0.36,3
267,Dishwasher,1.99,1
479,TV,1.68,5
330,Washing Machine,1.76,4
21,Washing Machine,1.22,1
337,Dishwasher,0.36,3
464,Lights,1.47,4
319,Oven,0.53,3
52,Dishwasher,0.95,2
156,Fridge,0.14,2
459,Washing Machine,0.91,1
432,Microwave,1.54,5
327,Fridge,0.17,3
186,Microwave,1.52,3
250,Dishwasher,1.92,4
82,Fridge,0.32,2
84,Air Conditioning,4.63,5
440,Heater,4.64,1
69,Air Conditioning,3.43,1
452,Dishwasher,1.4,3
107,Fridge,0.22,2
415,Oven,0.56,4
34,Computer,1.14,1
146,Air Conditioning,2.66,4
217,Lights,0.28,1
176,Dishwasher,0.72,2
190,Computer,1.65,4
159,Oven,0.52,4
410,Fridge,0.26,2
63,TV,1.35,3
281,Washing Machine,0.58,1
475,Oven,1.83,5
90,Computer,1.55,1
47,Air Conditioning,2.51,1
405,Dishwasher,1.5,3
228,Air Conditioning,4.81,3
390,Lights,0.79,1
302,Fridge,0.39,3
31,Air Conditioning,3.99,2
246,Air Conditioning,2.18,3
401,Oven,0.36,3
275,Lights,0.3,5
248,Oven,1.58,4
167,Washing Machine,1.49,1
480,Computer,1.51,4
438,Dishwasher,1.98,4
366,Oven,0.85,3
383,Lights,0.4,2
141,Lights,1.66,4
387,Microwave,1.54,5
97,Dishwasher,0.68,1
380,TV,1.21,2
73,Washing Machine,1.04,1
279,TV,0.9,5
89,Air Conditioning,3.53,1
455,Microwave,0.87,4
68,Air Conditioning,4.87,1
93,Computer,0.47,5
32,Dishwasher,0.82,4
217,Computer,1.01,5
226,Heater,3.45,5
240,Air Conditioning,3.37,5
334,Fridge,0.41,1
440,Air Conditioning,4.04,5
106,TV,1.22,1
110,Air Conditioning,2.64,3
167,Fridge,0.23,1
180,Air Conditioning,3.12,4
35,Dishwasher,1.61,1
135,TV,1.32,1
261,Computer,0.34,1
276,Dishwasher,1.58,3
271,TV,0.47,5
33,TV,1.08,2
456,Heater,3.83,2
79,Fridge,0.38,1
46,Oven,0.71,5
244,Washing Machine,0.86,3
214,Fridge,0.44,4
491,Heater,4.61,1
84,Microwave,0.56,5
476,Fridge,0.4,3
273,Heater,3.15,3
65,TV,1.62,3
242,Fridge,0.28,4
402,Heater,2.51,3
336,Air Conditioning,3.59,1
6,Dishwasher,1.77,4
129,TV,0.51,2
136,Oven,1.05,5
322,Fridge,0.28,2
15,Dishwasher,0.58,2
243,Heater,3.17,3
440,Computer,1.15,3
449,Computer,1.95,4
228,Lights,1.05,5
489,Washing Machine,1.31,3
441,Heater,2.04,3
125,Oven,0.26,5
269,Air Conditioning,4.96,2
215,TV,1.96,1
360,Lights,0.34,1
321,Air Conditioning,4.03,2
394,Fridge,0.4,2
290,Washing Machine,1.39,3
426,Microwave,0.39,3
2,Fridge,0.19,5
359,Heater,3.4,3
469,Dishwasher,1.16,1
425,Washing Machine,0.59,5
285,Fridge,0.41,2
71,Heater,2.89,1
298,Dishwasher,0.59,3
463,Lights,1.01,4
402,Lights,1.13,1
45,Heater,4.53,1
412,Microwave,0.31,1
73,Fridge,0.3,4
189,Oven,1.04,2
457,Heater,4.29,1
431,Air Conditioning,2.9,2
368,Dishwasher,0.5,4
114,Microwave,0.31,4
9,Microwave,1.14,4
332,Washing Machine,1.16,5
328,Dishwasher,1.55,2
84,Dishwasher,0.86,5
421,Fridge,0.2,2
251,TV,1.92,4
499,Lights,0.98,1
485,Dishwasher,1.95,3
425,Dishwasher,1.41,2
145,Heater,3.39,3
295,Dishwasher,1.14,2
44,Oven,1.05,4
88,Washing Machine,0.95,3
390,Microwave,0.6,4
454,Computer,1.65,5
287,Fridge,0.13,5
441,TV,1.96,5
340,Heater,4.76,5
3,Computer,1.66,3
